RD[20];0.044454;0.042303;0.043976;0.041108;0.043976;0.043498;0.041825;0.043498;0.043498;0.044215000000000004;0.043976;0.041108;0.043498;0.040869;0.042064000000000004;0.042781;0.042064000000000004;0.042781;0.04302;0.042303;0.044693000000000004;0.043259;0.040869;0.043259;0.041347;0.042064000000000004;0.043737000000000005;0.041108;0.042303;0.042542;0.042542;0.042542;0.043498;0.043259;0.042781;0.044215000000000004;0.042781;0.044454;0.041825;0.042542;0.043259;0.04302;0.043976;0.041825;0.041347;0.043498;0.042303;0.041347;0.043259;0.042781;0.041108;0.042542;0.040152;0.043976;0.0717;0.10348700000000001;0.112808;0.11472;0.117827;0.11854400000000001;0.116871;0.116871;0.11830500000000001;0.118783;0.116871;0.11950000000000001;0.11711;0.119978;0.117827;0.117588;0.119978;0.11615400000000001;0.11950000000000001;0.117588;0.11950000000000001;0.117827;0.117588;0.119739;0.118783;0.119978;0.11734900000000001;0.118783;0.11854400000000001;0.11830500000000001;0.117827;0.118066;0.119739;0.119022;0.11950000000000001;0.118066;0.119978;0.119978;0.118066;0.11950000000000001;0.11711;0.12045600000000001;0.11854400000000001;0.11950000000000001;0.119739;0.119739;0.12069500000000001;0.117588;0.118783;0.118783;0.119978;0.118066;0.121412;0.119739;0.119261;0.119978;0.11854400000000001;0.11950000000000001;0.119022;0.119978;0.119022;0.120934;0.12069500000000001;0.12045600000000001;0.11950000000000001;0.119261;0.11950000000000001;0.119022;0.119022;0.118783;0.118783;0.119739;0.117588;0.12069500000000001;0.119739;0.119978;0.120217;0.11950000000000001;0.119978;0.119978;0.119022;0.120934;0.119739;0.121173;0.11830500000000001;0.120934;0.11950000000000001;0.12045600000000001;0.119261;0.119739;0.119978;0.11950000000000001;0.12069500000000001;0.12045600000000001;0.120217;0.12045600000000001;0.120217;0.12189;0.11854400000000001;0.119022;0.082455;0.065008;0.05736;0.054731;0.051146000000000004;0.051624;0.049473;0.048278;0.051624;0.047561;0.047561;0.048278;0.047083;0.0478;0.045649;0.046605;0.046366000000000004;0.046605;0.047083;0.047083;0.046844000000000004;0.047322;0.046605;0.047083;0.047083;0.046844000000000004;0.045888;0.046605;0.0478;0.046366000000000004;0.046127;0.046127;0.04302;0.047322;0.045171;0.045649;0.0478;0.044932;0.045888;0.043259;0.044693000000000004;0.045171;0.045888;0.047083;0.04541;0.044693000000000004;
RD[21];0.041825;0.043498;0.044215000000000004;0.043737000000000005;0.042781;0.044693000000000004;0.041108;0.043498;0.041108;0.044215000000000004;0.042064000000000004;0.042542;0.043976;0.042781;0.041825;0.042542;0.041347;0.043498;0.043259;0.040152;0.041586000000000005;0.04302;0.043259;0.043737000000000005;0.038957;0.042064000000000004;0.041347;0.04063;0.043737000000000005;0.042303;0.042542;0.043259;0.043498;0.043737000000000005;0.043737000000000005;0.042064000000000004;0.040391;0.04302;0.042542;0.044215000000000004;0.044215000000000004;0.041108;0.043737000000000005;0.041825;0.04302;0.042064000000000004;0.042064000000000004;0.040869;0.041586000000000005;0.042064000000000004;0.041825;0.043498;0.041347;0.043259;0.06931;0.10444300000000001;0.11209100000000001;0.115915;0.118783;0.11711;0.119261;0.11734900000000001;0.11734900000000001;0.118066;0.11854400000000001;0.118783;0.11711;0.12069500000000001;0.118066;0.118066;0.118783;0.11854400000000001;0.119739;0.11639300000000001;0.119978;0.11711;0.120217;0.119739;0.11854400000000001;0.11950000000000001;0.11830500000000001;0.120934;0.117827;0.119022;0.11711;0.11830500000000001;0.12069500000000001;0.11854400000000001;0.12165100000000001;0.117827;0.12165100000000001;0.11734900000000001;0.119739;0.119261;0.11830500000000001;0.12045600000000001;0.119739;0.119261;0.11830500000000001;0.118783;0.12069500000000001;0.12069500000000001;0.121412;0.11854400000000001;0.122368;0.11950000000000001;0.119978;0.11830500000000001;0.119022;0.119261;0.11854400000000001;0.11950000000000001;0.119978;0.11950000000000001;0.120934;0.118783;0.119261;0.12069500000000001;0.119739;0.11830500000000001;0.119739;0.119261;0.11950000000000001;0.11854400000000001;0.11950000000000001;0.119978;0.119978;0.119022;0.118783;0.120217;0.120217;0.119261;0.121412;0.119261;0.12189;0.12069500000000001;0.120934;0.118783;0.119261;0.11830500000000001;0.119261;0.11950000000000001;0.119739;0.11950000000000001;0.119978;0.119022;0.119978;0.118066;0.119739;0.11854400000000001;0.12165100000000001;0.119978;0.119739;0.118783;0.081738;0.065725;0.055687;0.05258;0.051863;0.051146000000000004;0.048995000000000004;0.05019;0.049234;0.049234;0.046366000000000004;0.047083;0.045888;0.050429;0.0478;0.048278;0.048517000000000005;0.046844000000000004;0.048039;0.047561;0.045649;0.046844000000000004;0.047322;0.046605;0.048039;0.044932;0.045171;0.044454;0.04541;0.045649;0.045888;0.045888;0.045888;0.047322;0.044932;0.045649;0.045649;0.044215000000000004;0.048756;0.046366000000000004;0.046366000000000004;0.044932;0.046605;0.046127;0.044693000000000004;0.044932;
RD[22];0.040869;0.042303;0.041825;0.040152;0.041825;0.04063;0.042542;0.04063;0.042303;0.042064000000000004;0.040869;0.041347;0.041347;0.040391;0.04063;0.041347;0.042064000000000004;0.042064000000000004;0.04302;0.040869;0.041586000000000005;0.040391;0.041108;0.042781;0.041347;0.042542;0.04302;0.041108;0.040869;0.04302;0.040152;0.040391;0.041586000000000005;0.039913000000000004;0.04302;0.040869;0.041825;0.041347;0.041347;0.042781;0.042303;0.041586000000000005;0.043737000000000005;0.04063;0.042781;0.042064000000000004;0.041586000000000005;0.039674;0.041586000000000005;0.039913000000000004;0.041825;0.040869;0.041586000000000005;0.043498;0.068832;0.10348700000000001;0.11233;0.11424200000000001;0.115915;0.11639300000000001;0.11615400000000001;0.115915;0.119022;0.115915;0.117827;0.115915;0.117588;0.116632;0.11830500000000001;0.118066;0.116871;0.118066;0.11711;0.119739;0.117827;0.117588;0.117827;0.11639300000000001;0.119978;0.11830500000000001;0.118783;0.118066;0.119261;0.11711;0.11854400000000001;0.117588;0.11639300000000001;0.12069500000000001;0.117588;0.119261;0.119022;0.11830500000000001;0.119022;0.11950000000000001;0.118066;0.118066;0.118066;0.11615400000000001;0.11830500000000001;0.119022;0.118066;0.119978;0.11854400000000001;0.117588;0.11734900000000001;0.116632;0.119978;0.11734900000000001;0.118066;0.11950000000000001;0.11830500000000001;0.120217;0.116871;0.119739;0.118066;0.118783;0.11734900000000001;0.12069500000000001;0.119261;0.119739;0.118066;0.119739;0.117588;0.11830500000000001;0.119022;0.11854400000000001;0.12045600000000001;0.118783;0.119739;0.119261;0.119261;0.11950000000000001;0.117588;0.119022;0.11711;0.119978;0.120217;0.11734900000000001;0.11854400000000001;0.11854400000000001;0.118783;0.118783;0.119261;0.11854400000000001;0.119261;0.119261;0.118783;0.119261;0.119022;0.119261;0.12045600000000001;0.11830500000000001;0.118066;0.117588;0.082933;0.06214;0.056882;0.053775;0.05019;0.048517000000000005;0.046366000000000004;0.050429;0.046844000000000004;0.048517000000000005;0.049712;0.047083;0.048039;0.045888;0.046366000000000004;0.046844000000000004;0.0478;0.045171;0.046366000000000004;0.045649;0.046127;0.047561;0.04302;0.04541;0.046366000000000004;0.045171;0.044693000000000004;0.045649;0.045649;0.045888;0.048039;0.042781;0.044932;0.045649;0.042542;0.045171;0.043259;0.044454;0.044693000000000004;0.04302;0.043498;0.042303;0.045888;0.044215000000000004;0.044454;0.044215000000000004;
RD[23];0.041825;0.042781;0.041108;0.041586000000000005;0.044454;0.038718;0.04302;0.040152;0.042303;0.043259;0.04302;0.041108;0.040869;0.04302;0.04063;0.041586000000000005;0.040391;0.04302;0.041825;0.041586000000000005;0.041347;0.041108;0.041825;0.042303;0.042781;0.042303;0.040152;0.043976;0.040152;0.043737000000000005;0.042542;0.041108;0.042303;0.038957;0.043498;0.039674;0.041586000000000005;0.04063;0.043498;0.041825;0.041347;0.042781;0.040869;0.042781;0.040391;0.043259;0.040869;0.041825;0.043259;0.042303;0.041347;0.041108;0.041825;0.042781;0.070027;0.104682;0.11089600000000001;0.11424200000000001;0.11472;0.116632;0.11472;0.11615400000000001;0.116871;0.114481;0.117827;0.11519800000000001;0.11830500000000001;0.116632;0.116632;0.118066;0.115676;0.119022;0.116632;0.11830500000000001;0.116871;0.11711;0.117588;0.116632;0.11830500000000001;0.116871;0.119022;0.11830500000000001;0.11830500000000001;0.118783;0.118783;0.11830500000000001;0.11711;0.118066;0.11734900000000001;0.117827;0.118066;0.118783;0.11854400000000001;0.11711;0.119739;0.11830500000000001;0.11639300000000001;0.11950000000000001;0.11519800000000001;0.11950000000000001;0.11854400000000001;0.119261;0.118066;0.119022;0.11830500000000001;0.11830500000000001;0.119022;0.11854400000000001;0.11711;0.11711;0.11830500000000001;0.118066;0.120217;0.119261;0.119261;0.12045600000000001;0.118066;0.119022;0.119022;0.120217;0.119261;0.117588;0.119978;0.118783;0.117827;0.12069500000000001;0.117827;0.119022;0.119978;0.120217;0.117588;0.11734900000000001;0.116871;0.11854400000000001;0.120217;0.119022;0.119978;0.117827;0.117827;0.118783;0.118783;0.11734900000000001;0.119261;0.119022;0.119261;0.119978;0.11950000000000001;0.120217;0.116632;0.118066;0.119739;0.116632;0.120217;0.117588;0.082694;0.065008;0.059511;0.052819000000000005;0.051146000000000004;0.050907;0.048995000000000004;0.048756;0.048517000000000005;0.049712;0.048278;0.045888;0.047083;0.046844000000000004;0.045171;0.044932;0.048039;0.043737000000000005;0.047083;0.041825;0.051146000000000004;0.038001;0.053058;0.042303;0.046366000000000004;0.046366000000000004;0.043737000000000005;0.048039;0.043737000000000005;0.044932;0.045888;0.042303;0.047322;0.041825;0.046844000000000004;0.044932;0.043737000000000005;0.046844000000000004;0.043976;0.045888;0.043976;0.043498;0.042781;0.043737000000000005;0.045171;0.042781;
RD[24];0.043737000000000005;0.042542;0.043259;0.041108;0.043976;0.042542;0.043737000000000005;0.04302;0.041825;0.042064000000000004;0.042064000000000004;0.041586000000000005;0.042781;0.042781;0.042064000000000004;0.042303;0.040152;0.042542;0.042064000000000004;0.045171;0.042542;0.04302;0.042781;0.041108;0.041347;0.042542;0.043498;0.039674;0.043259;0.043259;0.043259;0.042542;0.040391;0.041586000000000005;0.039913000000000004;0.041108;0.043259;0.041108;0.043259;0.041586000000000005;0.043498;0.039674;0.042303;0.040391;0.041108;0.041825;0.041347;0.043737000000000005;0.041108;0.041586000000000005;0.042064000000000004;0.042781;0.039913000000000004;0.043498;0.07241700000000001;0.101575;0.111613;0.11424200000000001;0.11472;0.11734900000000001;0.116632;0.116871;0.11711;0.117588;0.11711;0.119022;0.11854400000000001;0.118066;0.118066;0.116871;0.118783;0.116632;0.11830500000000001;0.119022;0.116632;0.119022;0.117588;0.119022;0.11639300000000001;0.11734900000000001;0.11639300000000001;0.11711;0.118783;0.11854400000000001;0.121173;0.116632;0.11950000000000001;0.116871;0.117588;0.11734900000000001;0.118783;0.11830500000000001;0.11830500000000001;0.11711;0.11711;0.119739;0.119739;0.117588;0.119022;0.119022;0.119022;0.118066;0.11711;0.119261;0.11854400000000001;0.11854400000000001;0.11854400000000001;0.119739;0.119261;0.12045600000000001;0.119261;0.119739;0.12045600000000001;0.117827;0.118783;0.118783;0.119739;0.11711;0.11854400000000001;0.121412;0.11830500000000001;0.119739;0.117588;0.120217;0.116632;0.117827;0.11950000000000001;0.116871;0.11854400000000001;0.118783;0.119978;0.12069500000000001;0.119022;0.12045600000000001;0.118066;0.11854400000000001;0.119022;0.118783;0.11854400000000001;0.120217;0.11854400000000001;0.11950000000000001;0.11950000000000001;0.117827;0.118783;0.120217;0.119978;0.119261;0.119022;0.118783;0.118783;0.12069500000000001;0.117588;0.117827;0.081499;0.062379000000000004;0.05736;0.053058;0.052102;0.049473;0.048756;0.048756;0.045888;0.046605;0.046127;0.048995000000000004;0.047322;0.046844000000000004;0.045888;0.046605;0.046605;0.0478;0.044693000000000004;0.04541;0.045649;0.04541;0.04541;0.046127;0.044215000000000004;0.045888;0.043498;0.045649;0.044454;0.045888;0.046844000000000004;0.044454;0.046127;0.042542;0.046605;0.04541;0.045171;0.045171;0.04541;0.043976;0.043737000000000005;0.046366000000000004;0.042064000000000004;0.043976;0.044693000000000004;0.043259;
RD[25];0.042542;0.042542;0.039913000000000004;0.043976;0.040391;0.042542;0.040152;0.040869;0.04063;0.042781;0.043737000000000005;0.041825;0.04063;0.04063;0.041108;0.041825;0.042064000000000004;0.043737000000000005;0.042303;0.041347;0.040391;0.04063;0.042542;0.043498;0.039196;0.042781;0.041347;0.041586000000000005;0.039913000000000004;0.041347;0.043259;0.039913000000000004;0.040869;0.041825;0.044454;0.042064000000000004;0.041825;0.043737000000000005;0.041347;0.042064000000000004;0.04063;0.042781;0.041108;0.043259;0.043498;0.04063;0.042303;0.042064000000000004;0.040869;0.041347;0.042303;0.043976;0.040391;0.043498;0.067159;0.102531;0.111374;0.11400300000000001;0.116632;0.115915;0.119261;0.11734900000000001;0.116632;0.11734900000000001;0.116632;0.118783;0.11519800000000001;0.119022;0.11639300000000001;0.118783;0.11854400000000001;0.11519800000000001;0.12189;0.11615400000000001;0.118066;0.115676;0.116632;0.11830500000000001;0.11854400000000001;0.117588;0.11711;0.12069500000000001;0.117827;0.11950000000000001;0.115915;0.117827;0.118783;0.117827;0.11830500000000001;0.11830500000000001;0.11950000000000001;0.119022;0.119261;0.11830500000000001;0.117827;0.11830500000000001;0.118066;0.120934;0.11830500000000001;0.119739;0.117827;0.117827;0.11854400000000001;0.119261;0.117588;0.11950000000000001;0.11950000000000001;0.119739;0.119261;0.118783;0.116871;0.119022;0.11639300000000001;0.119978;0.11854400000000001;0.119978;0.119261;0.119022;0.120934;0.119739;0.120217;0.117588;0.120217;0.11734900000000001;0.117588;0.120934;0.11854400000000001;0.118066;0.119022;0.11950000000000001;0.119261;0.120217;0.11854400000000001;0.11854400000000001;0.118783;0.11854400000000001;0.119739;0.11854400000000001;0.11734900000000001;0.119978;0.11734900000000001;0.11950000000000001;0.120217;0.120217;0.119978;0.121173;0.119022;0.119261;0.119978;0.116632;0.12045600000000001;0.11854400000000001;0.119022;0.119261;0.08102100000000001;0.06453;0.056165;0.054014;0.051385;0.049951;0.049234;0.048995000000000004;0.049473;0.047322;0.047083;0.044932;0.048039;0.046605;0.04541;0.047561;0.044693000000000004;0.045171;0.048278;0.04302;0.047083;0.044693000000000004;0.044932;0.043737000000000005;0.046366000000000004;0.04541;0.046127;0.043737000000000005;0.04541;0.046366000000000004;0.043498;0.046127;0.043976;0.045171;0.044215000000000004;0.044215000000000004;0.045649;0.043737000000000005;0.044215000000000004;0.042781;0.04541;0.044215000000000004;0.045888;0.045649;0.044693000000000004;0.045171;
RD[26];0.043976;0.042064000000000004;0.043976;0.043259;0.043737000000000005;0.04063;0.045171;0.041586000000000005;0.044693000000000004;0.043498;0.043259;0.044454;0.04302;0.041825;0.041825;0.042303;0.043737000000000005;0.043737000000000005;0.045649;0.042542;0.04541;0.041586000000000005;0.043259;0.042781;0.043259;0.042542;0.04302;0.046127;0.042303;0.042064000000000004;0.043259;0.044215000000000004;0.043259;0.043498;0.045171;0.043259;0.043259;0.042781;0.044693000000000004;0.042542;0.042064000000000004;0.043737000000000005;0.042303;0.044932;0.042542;0.044693000000000004;0.043259;0.042781;0.045888;0.042542;0.04541;0.042064000000000004;0.044932;0.044215000000000004;0.070505;0.104682;0.110657;0.116632;0.11734900000000001;0.11734900000000001;0.11734900000000001;0.117827;0.11830500000000001;0.118066;0.118783;0.11830500000000001;0.119978;0.11950000000000001;0.11830500000000001;0.11639300000000001;0.11854400000000001;0.119978;0.118066;0.12069500000000001;0.11950000000000001;0.120934;0.11830500000000001;0.12069500000000001;0.12045600000000001;0.118783;0.12045600000000001;0.117827;0.118783;0.119739;0.12045600000000001;0.121173;0.118783;0.119261;0.11854400000000001;0.119739;0.12069500000000001;0.11639300000000001;0.122129;0.118066;0.121173;0.11854400000000001;0.119978;0.11950000000000001;0.11950000000000001;0.11854400000000001;0.12045600000000001;0.12165100000000001;0.117588;0.121412;0.119022;0.119261;0.11950000000000001;0.11854400000000001;0.12069500000000001;0.119022;0.119978;0.120934;0.120217;0.11854400000000001;0.11854400000000001;0.119739;0.119978;0.119261;0.11854400000000001;0.12069500000000001;0.11950000000000001;0.118783;0.12045600000000001;0.119978;0.12045600000000001;0.121412;0.117827;0.12045600000000001;0.11830500000000001;0.119739;0.119739;0.12069500000000001;0.119978;0.12260700000000001;0.118066;0.12428;0.119261;0.119261;0.119739;0.119261;0.119978;0.118783;0.11950000000000001;0.121412;0.119978;0.122368;0.119978;0.12069500000000001;0.122368;0.118783;0.12475800000000001;0.11711;0.123324;0.114959;0.08365;0.06261800000000001;0.055448000000000004;0.05736;0.048278;0.053775;0.046605;0.051624;0.048278;0.047083;0.048995000000000004;0.045649;0.049234;0.048517000000000005;0.046366000000000004;0.048278;0.045888;0.048995000000000004;0.046127;0.046605;0.046366000000000004;0.049234;0.046127;0.046844000000000004;0.045649;0.0478;0.046366000000000004;0.046844000000000004;0.046844000000000004;0.046605;0.045171;0.046127;0.044215000000000004;0.047083;0.046605;0.044454;0.046605;0.045649;0.046127;0.04541;0.046605;0.044693000000000004;0.04541;0.044454;0.044693000000000004;0.046605;
RD[27];0.039674;0.043737000000000005;0.042064000000000004;0.041825;0.04302;0.040391;0.04302;0.041347;0.04302;0.042303;0.042542;0.044215000000000004;0.039435000000000005;0.042781;0.041586000000000005;0.042542;0.039196;0.043737000000000005;0.043259;0.042064000000000004;0.042542;0.041825;0.042542;0.042303;0.042781;0.043259;0.042781;0.043976;0.042064000000000004;0.045171;0.040391;0.043976;0.04302;0.042542;0.043498;0.042781;0.042781;0.041586000000000005;0.042303;0.041586000000000005;0.043737000000000005;0.042303;0.041347;0.04302;0.042303;0.042542;0.04302;0.04302;0.043259;0.042064000000000004;0.042781;0.041825;0.043976;0.042303;0.07026600000000001;0.103248;0.111613;0.116632;0.115437;0.117827;0.115437;0.116632;0.115676;0.116632;0.121412;0.117588;0.119261;0.11734900000000001;0.11854400000000001;0.11711;0.119022;0.117827;0.11639300000000001;0.119261;0.11854400000000001;0.11711;0.119739;0.116632;0.12069500000000001;0.11734900000000001;0.11830500000000001;0.118066;0.115915;0.119978;0.119261;0.11830500000000001;0.117588;0.118783;0.117588;0.11854400000000001;0.11734900000000001;0.118783;0.119022;0.12069500000000001;0.11615400000000001;0.119739;0.11950000000000001;0.115676;0.12045600000000001;0.11734900000000001;0.12284600000000001;0.112808;0.122368;0.119261;0.11711;0.12189;0.115676;0.12165100000000001;0.11830500000000001;0.118783;0.121412;0.117827;0.120934;0.11854400000000001;0.119739;0.119739;0.11711;0.12189;0.11734900000000001;0.120934;0.119978;0.119978;0.12069500000000001;0.118783;0.11950000000000001;0.118066;0.12045600000000001;0.118066;0.119739;0.119739;0.117827;0.119739;0.11734900000000001;0.119978;0.11854400000000001;0.11950000000000001;0.118783;0.120217;0.119978;0.119261;0.118783;0.11830500000000001;0.120934;0.119739;0.12045600000000001;0.119978;0.12165100000000001;0.119739;0.11854400000000001;0.11830500000000001;0.120217;0.119978;0.119739;0.11830500000000001;0.082694;0.062857;0.058794;0.053058;0.051385;0.050907;0.048756;0.05019;0.046844000000000004;0.048756;0.048517000000000005;0.046366000000000004;0.048039;0.04541;0.048517000000000005;0.046844000000000004;0.047322;0.046366000000000004;0.046844000000000004;0.048039;0.045171;0.045888;0.046366000000000004;0.046605;0.045888;0.046844000000000004;0.04541;0.046366000000000004;0.047083;0.044454;0.046844000000000004;0.044454;0.043976;0.044693000000000004;0.047322;0.047083;0.044693000000000004;0.044693000000000004;0.046605;0.044454;0.045171;0.043498;0.043259;0.045171;0.047322;0.046127;
RD[28];0.04302;0.040152;0.040869;0.040869;0.042064000000000004;0.042064000000000004;0.040869;0.041108;0.041347;0.04302;0.041825;0.042781;0.041825;0.040152;0.044454;0.039913000000000004;0.041586000000000005;0.041108;0.042781;0.04302;0.041586000000000005;0.042542;0.04063;0.042542;0.042064000000000004;0.041347;0.041347;0.040869;0.044215000000000004;0.040869;0.042781;0.039674;0.041825;0.039674;0.044215000000000004;0.042064000000000004;0.040869;0.042542;0.042781;0.042542;0.042303;0.041347;0.042064000000000004;0.041586000000000005;0.043498;0.041825;0.043976;0.04302;0.039674;0.042781;0.042542;0.041347;0.041586000000000005;0.042542;0.068354;0.104204;0.110657;0.113525;0.115676;0.11400300000000001;0.11711;0.114959;0.117827;0.11711;0.117588;0.118783;0.117588;0.118783;0.115676;0.119022;0.116871;0.11639300000000001;0.11854400000000001;0.115915;0.119978;0.118066;0.118783;0.118783;0.117827;0.119022;0.11950000000000001;0.119261;0.116871;0.119261;0.11734900000000001;0.116632;0.11830500000000001;0.117588;0.120217;0.11711;0.117588;0.11734900000000001;0.11854400000000001;0.119261;0.11734900000000001;0.118066;0.116871;0.120217;0.118066;0.119022;0.117827;0.119261;0.118783;0.117827;0.117588;0.11734900000000001;0.11854400000000001;0.119261;0.11854400000000001;0.11854400000000001;0.118066;0.120934;0.118783;0.120217;0.11711;0.118066;0.119978;0.117588;0.118783;0.117827;0.119978;0.11830500000000001;0.118783;0.118783;0.11830500000000001;0.120217;0.117827;0.12045600000000001;0.11854400000000001;0.118783;0.119022;0.11711;0.119739;0.11639300000000001;0.121412;0.117827;0.120217;0.11950000000000001;0.11950000000000001;0.119261;0.119978;0.116632;0.119261;0.11734900000000001;0.120934;0.11711;0.118783;0.119739;0.12045600000000001;0.118066;0.120217;0.11854400000000001;0.119739;0.117588;0.08197700000000001;0.065008;0.055926000000000003;0.055926000000000003;0.049951;0.051146000000000004;0.048517000000000005;0.045888;0.049951;0.04302;0.054492;0.040391;0.053297000000000004;0.043259;0.045649;0.048995000000000004;0.043498;0.049234;0.044454;0.046366000000000004;0.046366000000000004;0.043737000000000005;0.0478;0.044693000000000004;0.04541;0.044932;0.044932;0.047561;0.04302;0.046605;0.04302;0.044932;0.044215000000000004;0.045171;0.044932;0.043498;0.046127;0.042542;0.04302;0.043498;0.044693000000000004;0.044215000000000004;0.044932;0.043737000000000005;0.042781;0.045171;
RD[29];0.044693000000000004;0.04302;0.040152;0.041586000000000005;0.04063;0.042303;0.042781;0.042781;0.041586000000000005;0.042781;0.041825;0.042542;0.04063;0.043498;0.041347;0.041586000000000005;0.041586000000000005;0.041586000000000005;0.041347;0.040152;0.041825;0.041347;0.041825;0.04063;0.041586000000000005;0.043976;0.040391;0.04302;0.041108;0.041586000000000005;0.041825;0.041586000000000005;0.039913000000000004;0.04302;0.042303;0.041586000000000005;0.042303;0.04063;0.040869;0.041108;0.042542;0.042303;0.041825;0.041586000000000005;0.042781;0.041108;0.044215000000000004;0.042303;0.042303;0.042064000000000004;0.042303;0.04302;0.040869;0.044215000000000004;0.068354;0.103248;0.11089600000000001;0.11400300000000001;0.114481;0.114959;0.11424200000000001;0.119261;0.11711;0.117588;0.119022;0.117588;0.11734900000000001;0.11854400000000001;0.11615400000000001;0.119261;0.117827;0.118783;0.116871;0.119739;0.11830500000000001;0.11711;0.119022;0.119261;0.11854400000000001;0.11734900000000001;0.117588;0.11950000000000001;0.11950000000000001;0.120217;0.11854400000000001;0.11734900000000001;0.117827;0.116632;0.119261;0.11734900000000001;0.11950000000000001;0.119739;0.118066;0.118066;0.121173;0.11734900000000001;0.119261;0.11854400000000001;0.11615400000000001;0.12045600000000001;0.116632;0.119022;0.11950000000000001;0.11854400000000001;0.119978;0.11830500000000001;0.12045600000000001;0.116871;0.120217;0.12045600000000001;0.11830500000000001;0.121173;0.11830500000000001;0.120934;0.117588;0.116632;0.122368;0.114481;0.125953;0.111135;0.124519;0.114959;0.119739;0.118783;0.117827;0.12165100000000001;0.117588;0.121173;0.119261;0.119022;0.119978;0.116632;0.12045600000000001;0.11854400000000001;0.12069500000000001;0.11950000000000001;0.119261;0.119739;0.119261;0.119739;0.121173;0.118066;0.119261;0.119739;0.11950000000000001;0.121173;0.119978;0.119261;0.11950000000000001;0.11639300000000001;0.119739;0.12069500000000001;0.120217;0.117827;0.083411;0.06453;0.055926000000000003;0.052819000000000005;0.050429;0.050668000000000005;0.049234;0.049234;0.048517000000000005;0.047561;0.048039;0.045171;0.047322;0.046127;0.046366000000000004;0.046605;0.044932;0.045171;0.045888;0.046605;0.045171;0.047083;0.04541;0.043976;0.04541;0.043498;0.047322;0.044932;0.047083;0.045888;0.046605;0.044693000000000004;0.044454;0.043976;0.045888;0.044932;0.046605;0.044454;0.046366000000000004;0.044932;0.046366000000000004;0.044693000000000004;0.044693000000000004;0.043498;0.043737000000000005;0.044932;
RD[30];0.042781;0.042542;0.042303;0.042542;0.041108;0.042781;0.042303;0.042064000000000004;0.042303;0.042064000000000004;0.042781;0.041825;0.042542;0.04302;0.042781;0.044693000000000004;0.04302;0.041586000000000005;0.043259;0.041586000000000005;0.042064000000000004;0.042542;0.042781;0.040869;0.04302;0.042781;0.043498;0.042781;0.042781;0.041347;0.043737000000000005;0.040869;0.043259;0.041825;0.044215000000000004;0.041586000000000005;0.043737000000000005;0.042064000000000004;0.044454;0.043259;0.042064000000000004;0.043259;0.041347;0.04302;0.042781;0.043737000000000005;0.044215000000000004;0.043498;0.042303;0.043976;0.043737000000000005;0.041347;0.043976;0.040869;0.069549;0.103726;0.11089600000000001;0.116871;0.11639300000000001;0.11615400000000001;0.118066;0.11854400000000001;0.11711;0.11734900000000001;0.11711;0.114959;0.11854400000000001;0.11639300000000001;0.117827;0.116871;0.11711;0.121173;0.11950000000000001;0.11830500000000001;0.119978;0.11830500000000001;0.117588;0.118783;0.11950000000000001;0.119261;0.121173;0.116871;0.117588;0.119739;0.118783;0.11854400000000001;0.117827;0.11830500000000001;0.118783;0.119022;0.117827;0.11830500000000001;0.119261;0.11854400000000001;0.11950000000000001;0.11950000000000001;0.119739;0.11950000000000001;0.119022;0.11950000000000001;0.11830500000000001;0.119022;0.117588;0.117827;0.11950000000000001;0.11950000000000001;0.119978;0.119978;0.11950000000000001;0.119022;0.118066;0.11854400000000001;0.119261;0.11830500000000001;0.11830500000000001;0.119022;0.119022;0.119739;0.119978;0.12069500000000001;0.11950000000000001;0.119022;0.11854400000000001;0.11830500000000001;0.119739;0.117827;0.119261;0.11950000000000001;0.11830500000000001;0.120217;0.11830500000000001;0.117827;0.119739;0.120217;0.119261;0.12069500000000001;0.118783;0.119022;0.119739;0.11854400000000001;0.119978;0.119261;0.120217;0.11950000000000001;0.119978;0.11854400000000001;0.11854400000000001;0.121173;0.119261;0.11950000000000001;0.119022;0.119022;0.121173;0.11734900000000001;0.08365;0.061423000000000005;0.056643;0.053058;0.05258;0.050668000000000005;0.048517000000000005;0.050429;0.047083;0.049473;0.045888;0.048039;0.045649;0.046127;0.044932;0.046366000000000004;0.04541;0.046605;0.044932;0.046127;0.044454;0.044693000000000004;0.045888;0.0478;0.044215000000000004;0.045171;0.047561;0.044932;0.045171;0.044693000000000004;0.045888;0.044454;0.043498;0.044215000000000004;0.04541;0.045888;0.043976;0.046127;0.045171;0.04541;0.044215000000000004;0.042781;0.044215000000000004;0.042542;0.045649;0.045888;
